X	Y	T	NASA ERBE ALL clear-sky albedo
degree_east	degree_north	months since 1960-01-01	percent
    293.7500    	    11.25000    	    322.5000    	    11.10000    
    296.2500    	    11.25000    	    322.5000    	    10.60000    
    298.7500    	    11.25000    	    322.5000    	    11.10000    
    301.2500    	    11.25000    	    322.5000    	    11.10000    
    303.7500    	    11.25000    	    322.5000    	    11.40000    
    306.2500    	    11.25000    	    322.5000    	    11.10000    
    308.7500    	    11.25000    	    322.5000    	    11.00000    
    311.2500    	    11.25000    	    322.5000    	    11.40000    
    313.7500    	    11.25000    	    322.5000    	    12.20000    
    316.2500    	    11.25000    	    322.5000    	    12.30000    
    318.7500    	    11.25000    	    322.5000    	    12.70000    
    321.2500    	    11.25000    	    322.5000    	    12.30000    
    323.7500    	    11.25000    	    322.5000    	    13.00000    
    326.2500    	    11.25000    	    322.5000    	    12.30000    
    328.7500    	    11.25000    	    322.5000    	    11.70000    
    331.2500    	    11.25000    	    322.5000    	    10.00000    
    333.7500    	    11.25000    	    322.5000    	    13.30000    
    336.2500    	    11.25000    	    322.5000    	    12.60000    
    338.7500    	    11.25000    	    322.5000    	    11.90000    
    341.2500    	    11.25000    	    322.5000    	    12.20000    
    343.7500    	    11.25000    	    322.5000    	    13.00000    
    346.2500    	    11.25000    	    322.5000    	    16.40000    
    348.7500    	    11.25000    	    322.5000    	    17.00000    
    351.2500    	    11.25000    	    322.5000    	    17.80000    
    353.7500    	    11.25000    	    322.5000    	    18.20000    
    356.2500    	    11.25000    	    322.5000    	    18.60000    
    358.7500    	    11.25000    	    322.5000    	    19.40000    
    1.250000    	    8.750000    	    322.5000    	    18.30000    
    3.750000    	    8.750000    	    322.5000    	    18.30000    
    6.250000    	    8.750000    	    322.5000    	    18.10000    
    8.750000    	    8.750000    	    322.5000    	    18.90000    
    11.25000    	    8.750000    	    322.5000    	    18.60000    
    13.75000    	    8.750000    	    322.5000    	    18.00000    
    16.25000    	    8.750000    	    322.5000    	    17.50000    
    18.75000    	    8.750000    	    322.5000    	    17.10000    
    21.25000    	    8.750000    	    322.5000    	    16.90000    
    23.75000    	    8.750000    	    322.5000    	    17.50000    
    26.25000    	    8.750000    	    322.5000    	    17.40000    
    28.75000    	    8.750000    	    322.5000    	    18.00000    
    31.25000    	    8.750000    	    322.5000    	    18.20000    
    33.75000    	    8.750000    	    322.5000    	    17.80000    
    36.25000    	    8.750000    	    322.5000    	    18.50000    
    38.75000    	    8.750000    	    322.5000    	    20.00000    
    41.25000    	    8.750000    	    322.5000    	    19.50000    
    43.75000    	    8.750000    	    322.5000    	    21.70000    
    46.25000    	    8.750000    	    322.5000    	    24.10000    
    48.75000    	    8.750000    	    322.5000    	    25.80000    
    51.25000    	    8.750000    	    322.5000    	    11.70000    
    53.75000    	    8.750000    	    322.5000    	    11.20000    
    56.25000    	    8.750000    	    322.5000    	    11.30000    
    58.75000    	    8.750000    	    322.5000    	    11.60000    
    61.25000    	    8.750000    	    322.5000    	    11.60000    
    63.75000    	    8.750000    	    322.5000    	    11.70000    
    66.25000    	    8.750000    	    322.5000    	    11.40000    
    68.75000    	    8.750000    	    322.5000    	    11.40000    
    71.25000    	    8.750000    	    322.5000    	    11.30000    
    73.75000    	    8.750000    	    322.5000    	    11.30000    
    76.25000    	    8.750000    	    322.5000    	    11.00000    
    78.75000    	    8.750000    	    322.5000    	    11.70000    
    81.25000    	    8.750000    	    322.5000    	    11.30000    
    83.75000    	    8.750000    	    322.5000    	    11.10000    
    86.25000    	    8.750000    	    322.5000    	    11.10000    
    88.75000    	    8.750000    	    322.5000    	    11.40000    
    91.25000    	    8.750000    	    322.5000    	    11.30000    
    93.75000    	    8.750000    	    322.5000    	    10.90000    
    96.25000    	    8.750000    	    322.5000    	    10.70000    
    98.75000    	    8.750000    	    322.5000    	    10.40000    
    101.2500    	    8.750000    	    322.5000    	    11.20000    
    103.7500    	    8.750000    	    322.5000    	    10.40000    
    106.2500    	    8.750000    	    322.5000    	    11.90000    
    108.7500    	    8.750000    	    322.5000    	    12.10000    
    111.2500    	    8.750000    	    322.5000    	    12.10000    
    113.7500    	    8.750000    	    322.5000    	    10.30000    
    116.2500    	    8.750000    	    322.5000    	    9.900000    
    118.7500    	    8.750000    	    322.5000    	    9.600000    
    121.2500    	    8.750000    	    322.5000    	    9.100000    
    123.7500    	    8.750000    	    322.5000    	    11.60000    
    126.2500    	    8.750000    	    322.5000    	    9.900000    
    128.7500    	    8.750000    	    322.5000    	    10.90000    
    131.2500    	    8.750000    	    322.5000    	    10.30000    
    133.7500    	    8.750000    	    322.5000    	    10.40000    
    136.2500    	    8.750000    	    322.5000    	    9.800000    
    138.7500    	    8.750000    	    322.5000    	    10.80000    
    141.2500    	    8.750000    	    322.5000    	    11.10000    
    143.7500    	    8.750000    	    322.5000    	    12.00000    
    146.2500    	    8.750000    	    322.5000    	    12.10000    
    148.7500    	    8.750000    	    322.5000    	    11.80000    
    151.2500    	    8.750000    	    322.5000    	    12.40000    
    153.7500    	    8.750000    	    322.5000    	    12.10000    
    156.2500    	    8.750000    	    322.5000    	    12.40000    
    158.7500    	    8.750000    	    322.5000    	    12.60000    
    161.2500    	    8.750000    	    322.5000    	    12.50000    
    163.7500    	    8.750000    	    322.5000    	    12.20000    
    166.2500    	    8.750000    	    322.5000    	    12.50000    
    168.7500    	    8.750000    	    322.5000    	    12.30000    
    171.2500    	    8.750000    	    322.5000    	    11.40000    
    173.7500    	    8.750000    	    322.5000    	    11.80000    
    176.2500    	    8.750000    	    322.5000    	    11.80000    
    178.7500    	    8.750000    	    322.5000    	    11.60000    
    181.2500    	    8.750000    	    322.5000    	    11.10000    
    183.7500    	    8.750000    	    322.5000    	    10.90000    
    186.2500    	    8.750000    	    322.5000    	    10.80000    
    188.7500    	    8.750000    	    322.5000    	    11.00000    
    191.2500    	    8.750000    	    322.5000    	    11.30000    
    193.7500    	    8.750000    	    322.5000    	    10.90000    
    196.2500    	    8.750000    	    322.5000    	    11.70000    
    198.7500    	    8.750000    	    322.5000    	    12.10000    
    201.2500    	    8.750000    	    322.5000    	    11.60000    
    203.7500    	    8.750000    	    322.5000    	    10.80000    
    206.2500    	    8.750000    	    322.5000    	    10.60000    
    208.7500    	    8.750000    	    322.5000    	    10.30000    
    211.2500    	    8.750000    	    322.5000    	    10.60000    
    213.7500    	    8.750000    	    322.5000    	    10.60000    
    216.2500    	    8.750000    	    322.5000    	    10.60000    
    218.7500    	    8.750000    	    322.5000    	    10.50000    
    221.2500    	    8.750000    	    322.5000    	    10.30000    
    223.7500    	    8.750000    	    322.5000    	    11.10000    
    226.2500    	    8.750000    	    322.5000    	    10.90000    
    228.7500    	    8.750000    	    322.5000    	    11.10000    
    231.2500    	    8.750000    	    322.5000    	    10.80000    
    233.7500    	    8.750000    	    322.5000    	    11.00000    
    236.2500    	    8.750000    	    322.5000    	    11.10000    
    238.7500    	    8.750000    	    322.5000    	    11.30000    
    241.2500    	    8.750000    	    322.5000    	    11.30000    
    243.7500    	    8.750000    	    322.5000    	    11.60000    
    246.2500    	    8.750000    	    322.5000    	    11.10000    
    248.7500    	    8.750000    	    322.5000    	    11.20000    
    251.2500    	    8.750000    	    322.5000    	    11.20000    
    253.7500    	    8.750000    	    322.5000    	    11.70000    
    256.2500    	    8.750000    	    322.5000    	    11.60000    
    258.7500    	    8.750000    	    322.5000    	    11.00000    
    261.2500    	    8.750000    	    322.5000    	    11.00000    
    263.7500    	    8.750000    	    322.5000    	    11.30000    
    266.2500    	    8.750000    	    322.5000    	    11.50000    
    268.7500    	    8.750000    	    322.5000    	    11.10000    
    271.2500    	    8.750000    	    322.5000    	    10.80000    
    273.7500    	    8.750000    	    322.5000    	    10.90000    
    276.2500    	    8.750000    	    322.5000    	    11.20000    
    278.7500    	    8.750000    	    322.5000    	    12.10000    
    281.2500    	    8.750000    	    322.5000    	    12.00000    
    283.7500    	    8.750000    	    322.5000    	    13.30000    
    286.2500    	    8.750000    	    322.5000    	    17.60000    
    288.7500    	    8.750000    	    322.5000    	    14.30000    
    291.2500    	    8.750000    	    322.5000    	    17.40000    
    293.7500    	    8.750000    	    322.5000    	    17.50000    
    296.2500    	    8.750000    	    322.5000    	    17.30000    
    298.7500    	    8.750000    	    322.5000    	    13.70000    
    301.2500    	    8.750000    	    322.5000    	    10.80000    
    303.7500    	    8.750000    	    322.5000    	    10.40000    
    306.2500    	    8.750000    	    322.5000    	    10.20000    
    308.7500    	    8.750000    	    322.5000    	    10.30000    
    311.2500    	    8.750000    	    322.5000    	    10.50000    
    313.7500    	    8.750000    	    322.5000    	    10.90000    
    316.2500    	    8.750000    	    322.5000    	    11.10000    
    318.7500    	    8.750000    	    322.5000    	    10.30000    
    321.2500    	    8.750000    	    322.5000    	    10.60000    
    323.7500    	    8.750000    	    322.5000    	    10.30000    
    326.2500    	    8.750000    	    322.5000    	    10.40000    
    328.7500    	    8.750000    	    322.5000    	    10.30000    
    333.7500    	    8.750000    	    322.5000    	    11.10000    
    336.2500    	    8.750000    	    322.5000    	    12.10000    
    338.7500    	    8.750000    	    322.5000    	    12.00000    
    341.2500    	    8.750000    	    322.5000    	    12.30000    
    343.7500    	    8.750000    	    322.5000    	    12.20000    
    346.2500    	    8.750000    	    322.5000    	    11.80000    
    348.7500    	    8.750000    	    322.5000    	    17.10000    
    351.2500    	    8.750000    	    322.5000    	    17.00000    
    353.7500    	    8.750000    	    322.5000    	    16.80000    
    356.2500    	    8.750000    	    322.5000    	    17.80000    
    358.7500    	    8.750000    	    322.5000    	    18.20000    
    1.250000    	    6.250000    	    322.5000    	    13.40000    
    3.750000    	    6.250000    	    322.5000    	    13.40000    
    6.250000    	    6.250000    	    322.5000    	    17.20000    
    8.750000    	    6.250000    	    322.5000    	    16.90000    
    11.25000    	    6.250000    	    322.5000    	    15.90000    
    13.75000    	    6.250000    	    322.5000    	    16.40000    
    16.25000    	    6.250000    	    322.5000    	    16.40000    
    18.75000    	    6.250000    	    322.5000    	    16.20000    
    21.25000    	    6.250000    	    322.5000    	    16.00000    
    23.75000    	    6.250000    	    322.5000    	    16.00000    
    26.25000    	    6.250000    	    322.5000    	    16.80000    
    28.75000    	    6.250000    	    322.5000    	    17.10000    
    31.25000    	    6.250000    	    322.5000    	    17.10000    
    33.75000    	    6.250000    	    322.5000    	    17.70000    
    36.25000    	    6.250000    	    322.5000    	    18.10000    
    38.75000    	    6.250000    	    322.5000    	    18.00000    
    41.25000    	    6.250000    	    322.5000    	    19.80000    
    43.75000    	    6.250000    	    322.5000    	    22.80000    
    46.25000    	    6.250000    	    322.5000    	    24.50000    
    48.75000    	    6.250000    	    322.5000    	    15.80000    
    51.25000    	    6.250000    	    322.5000    	    10.50000    
    53.75000    	    6.250000    	    322.5000    	    10.10000    
    56.25000    	    6.250000    	    322.5000    	    10.50000    
    58.75000    	    6.250000    	    322.5000    	    10.60000    
    61.25000    	    6.250000    	    322.5000    	    10.80000    
    63.75000    	    6.250000    	    322.5000    	    10.90000    
    66.25000    	    6.250000    	    322.5000    	    11.00000    
    68.75000    	    6.250000    	    322.5000    	    11.10000    
    71.25000    	    6.250000    	    322.5000    	    11.10000    
    73.75000    	    6.250000    	    322.5000    	    11.10000    
    76.25000    	    6.250000    	    322.5000    	    10.60000    
    78.75000    	    6.250000    	    322.5000    	    10.90000    
    81.25000    	    6.250000    	    322.5000    	    11.00000    
    83.75000    	    6.250000    	    322.5000    	    11.10000    
    86.25000    	    6.250000    	    322.5000    	    10.70000    
    88.75000    	    6.250000    	    322.5000    	    10.40000    
    91.25000    	    6.250000    	    322.5000    	    10.40000    
    93.75000    	    6.250000    	    322.5000    	    10.40000    
    96.25000    	    6.250000    	    322.5000    	    10.50000    
    98.75000    	    6.250000    	    322.5000    	    10.00000    
    101.2500    	    6.250000    	    322.5000    	    10.00000    
    103.7500    	    6.250000    	    322.5000    	    10.30000    
    106.2500    	    6.250000    	    322.5000    	    10.50000    
    108.7500    	    6.250000    	    322.5000    	    9.700000    
    111.2500    	    6.250000    	    322.5000    	    9.700000    
    116.2500    	    6.250000    	    322.5000    	    10.90000    
    118.7500    	    6.250000    	    322.5000    	    9.900000    
    121.2500    	    6.250000    	    322.5000    	    9.400000    
    123.7500    	    6.250000    	    322.5000    	    9.400000    
    126.2500    	    6.250000    	    322.5000    	    10.10000    
    128.7500    	    6.250000    	    322.5000    	    9.800000    
    131.2500    	    6.250000    	    322.5000    	    10.00000    
    133.7500    	    6.250000    	    322.5000    	    10.10000    
    136.2500    	    6.250000    	    322.5000    	    10.20000    
    138.7500    	    6.250000    	    322.5000    	    10.60000    
    141.2500    	    6.250000    	    322.5000    	    9.800000    
    143.7500    	    6.250000    	    322.5000    	    10.30000    
    146.2500    	    6.250000    	    322.5000    	    10.30000    
    148.7500    	    6.250000    	    322.5000    	    11.00000    
    151.2500    	    6.250000    	    322.5000    	    11.00000    
    153.7500    	    6.250000    	    322.5000    	    10.70000    
    156.2500    	    6.250000    	    322.5000    	    11.80000    
    158.7500    	    6.250000    	    322.5000    	    10.80000    
    161.2500    	    6.250000    	    322.5000    	    12.20000    
    163.7500    	    6.250000    	    322.5000    	    11.70000    
    166.2500    	    6.250000    	    322.5000    	    10.80000    
    168.7500    	    6.250000    	    322.5000    	    10.80000    
    171.2500    	    6.250000    	    322.5000    	    10.20000    
    173.7500    	    6.250000    	    322.5000    	    10.40000    
    176.2500    	    6.250000    	    322.5000    	    11.10000    
    178.7500    	    6.250000    	    322.5000    	    10.30000    
    181.2500    	    6.250000    	    322.5000    	    9.700000    
    183.7500    	    6.250000    	    322.5000    	    10.00000    
    186.2500    	    6.250000    	    322.5000    	    10.40000    
    188.7500    	    6.250000    	    322.5000    	    9.800000    
    191.2500    	    6.250000    	    322.5000    	    10.40000    
    193.7500    	    6.250000    	    322.5000    	    10.50000    
    196.2500    	    6.250000    	    322.5000    	    10.50000    
    198.7500    	    6.250000    	    322.5000    	    11.30000    
    201.2500    	    6.250000    	    322.5000    	    11.00000    
    203.7500    	    6.250000    	    322.5000    	    10.90000    
    206.2500    	    6.250000    	    322.5000    	    10.80000    
    208.7500    	    6.250000    	    322.5000    	    10.60000    
    211.2500    	    6.250000    	    322.5000    	    10.60000    
    213.7500    	    6.250000    	    322.5000    	    10.90000    
    216.2500    	    6.250000    	    322.5000    	    10.70000    
    218.7500    	    6.250000    	    322.5000    	    10.70000    
    221.2500    	    6.250000    	    322.5000    	    11.30000    
    223.7500    	    6.250000    	    322.5000    	    11.00000    
    226.2500    	    6.250000    	    322.5000    	    12.00000    
    228.7500    	    6.250000    	    322.5000    	    12.30000    
    231.2500    	    6.250000    	    322.5000    	    12.10000    
    233.7500    	    6.250000    	    322.5000    	    11.90000    
    236.2500    	    6.250000    	    322.5000    	    11.60000    
    238.7500    	    6.250000    	    322.5000    	    11.30000    
    241.2500    	    6.250000    	    322.5000    	    11.60000    
    243.7500    	    6.250000    	    322.5000    	    12.00000    
    246.2500    	    6.250000    	    322.5000    	    12.00000    
    248.7500    	    6.250000    	    322.5000    	    11.40000    
    251.2500    	    6.250000    	    322.5000    	    12.00000    
    253.7500    	    6.250000    	    322.5000    	    11.50000    
    256.2500    	    6.250000    	    322.5000    	    12.00000    
    258.7500    	    6.250000    	    322.5000    	    12.40000    
    261.2500    	    6.250000    	    322.5000    	    12.20000    
    263.7500    	    6.250000    	    322.5000    	    11.80000    
    266.2500    	    6.250000    	    322.5000    	    12.00000    
    268.7500    	    6.250000    	    322.5000    	    11.70000    
    271.2500    	    6.250000    	    322.5000    	    11.00000    
    273.7500    	    6.250000    	    322.5000    	    11.10000    
    276.2500    	    6.250000    	    322.5000    	    11.00000    
    278.7500    	    6.250000    	    322.5000    	    10.70000    
    281.2500    	    6.250000    	    322.5000    	    11.10000    
    283.7500    	    6.250000    	    322.5000    	    15.10000    
    286.2500    	    6.250000    	    322.5000    	    17.00000    
    288.7500    	    6.250000    	    322.5000    	    16.80000    
    291.2500    	    6.250000    	    322.5000    	    17.20000    
    293.7500    	    6.250000    	    322.5000    	    15.90000    
    296.2500    	    6.250000    	    322.5000    	    15.80000    
    298.7500    	    6.250000    	    322.5000    	    16.80000    
    301.2500    	    6.250000    	    322.5000    	    13.20000    
    303.7500    	    6.250000    	    322.5000    	    11.00000    
    306.2500    	    6.250000    	    322.5000    	    10.10000    
    308.7500    	    6.250000    	    322.5000    	    10.30000    
    311.2500    	    6.250000    	    322.5000    	    10.50000    
    313.7500    	    6.250000    	    322.5000    	    10.60000    
    316.2500    	    6.250000    	    322.5000    	    10.30000    
    318.7500    	    6.250000    	    322.5000    	    10.60000    
    321.2500    	    6.250000    	    322.5000    	    10.60000    
    323.7500    	    6.250000    	    322.5000    	    10.20000    
    326.2500    	    6.250000    	    322.5000    	    10.60000    
    328.7500    	    6.250000    	    322.5000    	    10.30000    
    331.2500    	    6.250000    	    322.5000    	    11.30000    
    333.7500    	    6.250000    	    322.5000    	    9.500000    
    336.2500    	    6.250000    	    322.5000    	    11.50000    
    338.7500    	    6.250000    	    322.5000    	    12.20000    
    341.2500    	    6.250000    	    322.5000    	    12.40000    
    343.7500    	    6.250000    	    322.5000    	    12.80000    
    346.2500    	    6.250000    	    322.5000    	    12.20000    
    348.7500    	    6.250000    	    322.5000    	    10.80000    
    351.2500    	    6.250000    	    322.5000    	    15.70000    
    353.7500    	    6.250000    	    322.5000    	    17.10000    
    356.2500    	    6.250000    	    322.5000    	    15.50000    
    358.7500    	    6.250000    	    322.5000    	    15.10000    
    1.250000    	    3.750000    	    322.5000    	    11.40000    
    3.750000    	    3.750000    	    322.5000    	    11.70000    
    6.250000    	    3.750000    	    322.5000    	    10.60000    
    8.750000    	    3.750000    	    322.5000    	    10.10000    
    11.25000    	    3.750000    	    322.5000    	    16.20000    
    13.75000    	    3.750000    	    322.5000    	    15.40000    
    16.25000    	    3.750000    	    322.5000    	    15.20000    
    18.75000    	    3.750000    	    322.5000    	    15.90000    
    21.25000    	    3.750000    	    322.5000    	    15.50000    
    23.75000    	    3.750000    	    322.5000    	    15.60000    
    26.25000    	    3.750000    	    322.5000    	    15.50000    
    28.75000    	    3.750000    	    322.5000    	    16.30000    
    31.25000    	    3.750000    	    322.5000    	    17.40000    
    33.75000    	    3.750000    	    322.5000    	    18.80000    
    36.25000    	    3.750000    	    322.5000    	    18.20000    
    38.75000    	    3.750000    	    322.5000    	    19.00000    
    41.25000    	    3.750000    	    322.5000    	    22.20000    
    43.75000    	    3.750000    	    322.5000    	    22.70000    
    46.25000    	    3.750000    	    322.5000    	    14.90000    
    48.75000    	    3.750000    	    322.5000    	    10.50000    
    51.25000    	    3.750000    	    322.5000    	    9.700000    
    53.75000    	    3.750000    	    322.5000    	    9.400000    
    56.25000    	    3.750000    	    322.5000    	    9.800000    
    58.75000    	    3.750000    	    322.5000    	    9.800000    
    61.25000    	    3.750000    	    322.5000    	    9.900000    
    63.75000    	    3.750000    	    322.5000    	    10.10000    
    66.25000    	    3.750000    	    322.5000    	    10.10000    
    68.75000    	    3.750000    	    322.5000    	    10.30000    
    71.25000    	    3.750000    	    322.5000    	    10.30000    
    73.75000    	    3.750000    	    322.5000    	    10.40000    
    76.25000    	    3.750000    	    322.5000    	    10.20000    
    78.75000    	    3.750000    	    322.5000    	    10.40000    
    81.25000    	    3.750000    	    322.5000    	    10.30000    
    83.75000    	    3.750000    	    322.5000    	    10.10000    
    86.25000    	    3.750000    	    322.5000    	    9.800000    
    88.75000    	    3.750000    	    322.5000    	    9.800000    
    91.25000    	    3.750000    	    322.5000    	    9.500000    
    93.75000    	    3.750000    	    322.5000    	    9.500000    
    96.25000    	    3.750000    	    322.5000    	    9.200000    
    98.75000    	    3.750000    	    322.5000    	    8.400000    
    101.2500    	    3.750000    	    322.5000    	    5.500000    
    103.7500    	    3.750000    	    322.5000    	    10.40000    
    111.2500    	    3.750000    	    322.5000    	    9.900000    
    113.7500    	    3.750000    	    322.5000    	    11.40000    
    116.2500    	    3.750000    	    322.5000    	    16.00000    
    118.7500    	    3.750000    	    322.5000    	    9.200000    
    121.2500    	    3.750000    	    322.5000    	    9.200000    
    123.7500    	    3.750000    	    322.5000    	    9.600000    
    126.2500    	    3.750000    	    322.5000    	    9.400000    
    128.7500    	    3.750000    	    322.5000    	    9.600000    
    131.2500    	    3.750000    	    322.5000    	    9.700000    
    133.7500    	    3.750000    	    322.5000    	    9.200000    
    136.2500    	    3.750000    	    322.5000    	    9.500000    
    138.7500    	    3.750000    	    322.5000    	    9.600000    
    141.2500    	    3.750000    	    322.5000    	    9.300000    
    143.7500    	    3.750000    	    322.5000    	    9.200000    
    146.2500    	    3.750000    	    322.5000    	    9.700000    
    148.7500    	    3.750000    	    322.5000    	    10.70000    
    151.2500    	    3.750000    	    322.5000    	    10.10000    
    156.2500    	    3.750000    	    322.5000    	    9.200000    
    161.2500    	    3.750000    	    322.5000    	    10.70000    
    163.7500    	    3.750000    	    322.5000    	    10.90000    
    166.2500    	    3.750000    	    322.5000    	    10.30000    
    168.7500    	    3.750000    	    322.5000    	    10.10000    
    171.2500    	    3.750000    	    322.5000    	    10.20000    
    173.7500    	    3.750000    	    322.5000    	    9.800000    
    176.2500    	    3.750000    	    322.5000    	    9.700000    
    178.7500    	    3.750000    	    322.5000    	    9.400000    
    181.2500    	    3.750000    	    322.5000    	    9.500000    
    183.7500    	    3.750000    	    322.5000    	    9.900000    
    186.2500    	    3.750000    	    322.5000    	    9.800000    
    188.7500    	    3.750000    	    322.5000    	    10.10000    
    191.2500    	    3.750000    	    322.5000    	    10.30000    
    193.7500    	    3.750000    	    322.5000    	    10.70000    
    196.2500    	    3.750000    	    322.5000    	    10.30000    
    198.7500    	    3.750000    	    322.5000    	    10.90000    
    201.2500    	    3.750000    	    322.5000    	    10.50000    
    203.7500    	    3.750000    	    322.5000    	    10.50000    
    206.2500    	    3.750000    	    322.5000    	    10.20000    
    208.7500    	    3.750000    	    322.5000    	    10.30000    
    211.2500    	    3.750000    	    322.5000    	    10.20000    
    213.7500    	    3.750000    	    322.5000    	    10.50000    
    216.2500    	    3.750000    	    322.5000    	    10.80000    
    218.7500    	    3.750000    	    322.5000    	    10.80000    
    221.2500    	    3.750000    	    322.5000    	    10.60000    
    223.7500    	    3.750000    	    322.5000    	    10.60000    
    226.2500    	    3.750000    	    322.5000    	    11.00000    
    228.7500    	    3.750000    	    322.5000    	    10.90000    
    231.2500    	    3.750000    	    322.5000    	    10.90000    
    233.7500    	    3.750000    	    322.5000    	    11.00000    
    236.2500    	    3.750000    	    322.5000    	    11.00000    
    238.7500    	    3.750000    	    322.5000    	    11.00000    
    241.2500    	    3.750000    	    322.5000    	    11.00000    
    243.7500    	    3.750000    	    322.5000    	    11.30000    
    246.2500    	    3.750000    	    322.5000    	    11.30000    
    248.7500    	    3.750000    	    322.5000    	    11.90000    
    251.2500    	    3.750000    	    322.5000    	    11.80000    
    253.7500    	    3.750000    	    322.5000    	    12.20000    
    256.2500    	    3.750000    	    322.5000    	    12.10000    
    258.7500    	    3.750000    	    322.5000    	    12.30000    
    261.2500    	    3.750000    	    322.5000    	    12.00000    
    263.7500    	    3.750000    	    322.5000    	    13.20000    
    266.2500    	    3.750000    	    322.5000    	    12.30000    
    268.7500    	    3.750000    	    322.5000    	    12.30000    
    271.2500    	    3.750000    	    322.5000    	    12.20000    
    273.7500    	    3.750000    	    322.5000    	    11.60000    
    276.2500    	    3.750000    	    322.5000    	    10.90000    
    278.7500    	    3.750000    	    322.5000    	    10.70000    
    281.2500    	    3.750000    	    322.5000    	    11.00000    
    283.7500    	    3.750000    	    322.5000    	    11.80000    
    286.2500    	    3.750000    	    322.5000    	    15.80000    
    288.7500    	    3.750000    	    322.5000    	    18.20000    
    291.2500    	    3.750000    	    322.5000    	    17.20000    
    293.7500    	    3.750000    	    322.5000    	    16.00000    
    296.2500    	    3.750000    	    322.5000    	    15.40000    
    298.7500    	    3.750000    	    322.5000    	    16.40000    
    301.2500    	    3.750000    	    322.5000    	    16.30000    
    303.7500    	    3.750000    	    322.5000    	    15.70000    
    306.2500    	    3.750000    	    322.5000    	    15.60000    
    308.7500    	    3.750000    	    322.5000    	    11.30000    
    311.2500    	    3.750000    	    322.5000    	    10.20000    
    313.7500    	    3.750000    	    322.5000    	    10.10000    
    316.2500    	    3.750000    	    322.5000    	    10.40000    
    318.7500    	    3.750000    	    322.5000    	    10.10000    
    321.2500    	    3.750000    	    322.5000    	    10.00000    
    323.7500    	    3.750000    	    322.5000    	    10.50000    
    326.2500    	    3.750000    	    322.5000    	    10.20000    
    328.7500    	    3.750000    	    322.5000    	    10.50000    
    331.2500    	    3.750000    	    322.5000    	    10.50000    
    333.7500    	    3.750000    	    322.5000    	    10.10000    
    336.2500    	    3.750000    	    322.5000    	    11.60000    
    338.7500    	    3.750000    	    322.5000    	    10.90000    
    341.2500    	    3.750000    	    322.5000    	    11.40000    
    343.7500    	    3.750000    	    322.5000    	    12.40000    
    346.2500    	    3.750000    	    322.5000    	    11.70000    
    348.7500    	    3.750000    	    322.5000    	    11.50000    
    351.2500    	    3.750000    	    322.5000    	    12.50000    
    353.7500    	    3.750000    	    322.5000    	    11.90000    
    356.2500    	    3.750000    	    322.5000    	    11.30000    
    358.7500    	    3.750000    	    322.5000    	    11.30000    
    1.250000    	    1.250000    	    322.5000    	    10.20000    
    3.750000    	    1.250000    	    322.5000    	    10.80000    
    6.250000    	    1.250000    	    322.5000    	    11.10000    
    8.750000    	    1.250000    	    322.5000    	    11.30000    
    11.25000    	    1.250000    	    322.5000    	    15.10000    
    13.75000    	    1.250000    	    322.5000    	    14.90000    
    16.25000    	    1.250000    	    322.5000    	    14.90000    
    18.75000    	    1.250000    	    322.5000    	    15.40000    
    21.25000    	    1.250000    	    322.5000    	    15.00000    
    23.75000    	    1.250000    	    322.5000    	    14.90000    
    26.25000    	    1.250000    	    322.5000    	    15.00000    
    28.75000    	    1.250000    	    322.5000    	    15.00000    
    31.25000    	    1.250000    	    322.5000    	    15.80000    
    33.75000    	    1.250000    	    322.5000    	    16.60000    
    36.25000    	    1.250000    	    322.5000    	    19.10000    
    38.75000    	    1.250000    	    322.5000    	    22.70000    
    41.25000    	    1.250000    	    322.5000    	    22.10000    
    43.75000    	    1.250000    	    322.5000    	    13.40000    
    46.25000    	    1.250000    	    322.5000    	    10.30000    
    48.75000    	    1.250000    	    322.5000    	    9.600000    
    51.25000    	    1.250000    	    322.5000    	    9.100000    
    53.75000    	    1.250000    	    322.5000    	    9.100000    
    56.25000    	    1.250000    	    322.5000    	    9.400000    
    58.75000    	    1.250000    	    322.5000    	    9.600000    
    61.25000    	    1.250000    	    322.5000    	    9.700000    
    63.75000    	    1.250000    	    322.5000    	    9.800000    
    66.25000    	    1.250000    	    322.5000    	    9.700000    
    68.75000    	    1.250000    	    322.5000    	    9.800000    
    71.25000    	    1.250000    	    322.5000    	    9.700000    
    73.75000    	    1.250000    	    322.5000    	    9.900000    
    76.25000    	    1.250000    	    322.5000    	    9.900000    
    78.75000    	    1.250000    	    322.5000    	    10.10000    
    81.25000    	    1.250000    	    322.5000    	    9.800000    
    83.75000    	    1.250000    	    322.5000    	    9.500000    
    86.25000    	    1.250000    	    322.5000    	    9.500000    
    88.75000    	    1.250000    	    322.5000    	    9.500000    
    91.25000    	    1.250000    	    322.5000    	    9.400000    
    93.75000    	    1.250000    	    322.5000    	    9.500000    
    96.25000    	    1.250000    	    322.5000    	    9.000000    
    98.75000    	    1.250000    	    322.5000    	    9.700000    
    103.7500    	    1.250000    	    322.5000    	    10.30000    
    106.2500    	    1.250000    	    322.5000    	    10.40000    
    108.7500    	    1.250000    	    322.5000    	    9.700000    
    111.2500    	    1.250000    	    322.5000    	    12.10000    
    113.7500    	    1.250000    	    322.5000    	    15.40000    
